category,seed,stage,epoch,loss,seen_patches,optimizer_steps,seconds
carpet,0,deep_svdd,93,0.00044848170624484747,131712,17,0.04133176803588867
carpet,0,deep_svdd,94,0.0004527423777393508,131712,17,0.04097318649291992
carpet,0,deep_svdd,95,0.00047416575720254966,131712,17,0.041150569915771484
carpet,0,deep_svdd,96,0.00044604845484628173,131712,17,0.04063534736633301
carpet,0,deep_svdd,97,0.0003977496570609311,131712,17,0.04094266891479492
carpet,0,deep_svdd,98,0.0003932618470833093,131712,17,0.040843963623046875
carpet,0,deep_svdd,99,0.0003947031108535323,131712,17,0.04104280471801758
carpet,0,deep_svdd,100,0.0004746900299275285,131712,17,0.04078364372253418
carpet,0,drocc,1,0.28270644570390385,131712,17,0.04335308074951172
carpet,0,drocc,2,0.016731081721875218,131712,17,0.04518437385559082
carpet,0,drocc,3,0.00298589291727574,131712,17,0.04470467567443848
carpet,0,drocc,4,0.0014001269734521605,131712,17,0.04456496238708496
carpet,0,drocc,5,0.0009060015692511362,131712,17,0.04507279396057129
carpet,0,drocc,6,0.0005901634817706752,131712,17,0.044191837310791016
carpet,0,drocc,7,0.0003074073249312838,131712,17,0.04499363899230957
carpet,0,drocc,8,0.00014048254217239063,131712,17,0.044597625732421875
carpet,0,drocc,9,7.152548607957411e-05,131712,17,0.045108795166015625
carpet,0,drocc,10,4.4161769375024024e-05,131712,17,0.04526257514953613
carpet,0,drocc,11,7.589528791179231,131712,17,1.3258447647094727
carpet,0,drocc,12,1.8269326100659904,131712,17,1.326078176498413
carpet,0,drocc,13,1.4982789311163396,131712,17,1.3258013725280762
carpet,0,drocc,14,1.406321976228868,131712,17,1.3265783786773682
carpet,0,drocc,15,1.3920889111603199,131712,17,1.3258638381958008
carpet,0,drocc,16,1.3894260857612677,131712,17,1.327249526977539
carpet,0,drocc,17,1.388575906076978,131712,17,1.3266620635986328
carpet,0,drocc,18,1.3881855511456815,131712,17,1.3271281719207764
carpet,0,drocc,19,1.3879751482556697,131712,17,1.3345320224761963
carpet,0,drocc,20,1.3878247603498928,131712,17,1.3262794017791748
carpet,0,drocc,21,1.3876775025858012,131712,17,1.3269016742706299
carpet,0,drocc,22,1.387542367097356,131712,17,1.3264384269714355
carpet,0,drocc,23,1.3874216763224847,131712,17,1.3266634941101074
carpet,0,drocc,24,1.387313070056274,131712,17,1.3250625133514404
carpet,0,drocc,25,1.3872112535063332,131712,17,1.3264379501342773
carpet,0,drocc,26,1.3871198717660413,131712,17,1.325803279876709
carpet,0,drocc,27,1.3870357566950273,131712,17,1.327012062072754
carpet,0,drocc,28,1.3869626183783232,131712,17,1.3260340690612793
carpet,0,drocc,29,1.3868990967410415,131712,17,1.3267407417297363
carpet,0,drocc,30,1.3868249294477486,131712,17,1.3247265815734863
carpet,0,drocc,31,1.386772862097033,131712,17,1.32637357711792
carpet,0,drocc,32,1.3867455256344394,131712,17,1.3264026641845703
carpet,0,drocc,33,1.3867000050632785,131712,17,1.3282389640808105
carpet,0,drocc,34,1.3866413127344945,131712,17,1.326355218887329
carpet,0,drocc,35,1.3866041098206336,131712,17,1.3262042999267578
carpet,0,drocc,36,1.3865752792451078,131712,17,1.3261702060699463
carpet,0,drocc,37,1.3865698270130435,131712,17,1.3261113166809082
carpet,0,drocc,38,1.386520418991037,131712,17,1.3263499736785889
carpet,0,drocc,39,1.38649144649969,131712,17,1.3270642757415771
carpet,0,drocc,40,1.3864734209892933,131712,17,1.3276126384735107
carpet,0,drocc,41,1.3864647415335372,131712,17,1.3268065452575684
carpet,0,drocc,42,1.386453907969394,131712,17,1.3262138366699219
carpet,0,drocc,43,1.386447412974633,131712,17,1.3262419700622559
carpet,0,drocc,44,1.3864303859723668,131712,17,1.3270015716552734
carpet,0,drocc,45,1.3864178724724534,131712,17,1.3283774852752686
carpet,0,drocc,46,1.3864075192209584,131712,17,1.3275904655456543
carpet,0,drocc,47,1.386400853232114,131712,17,1.326608657836914
carpet,0,drocc,48,1.3864200383975045,131712,17,1.328279972076416
carpet,0,drocc,49,1.3864292165860026,131712,17,1.3274891376495361
carpet,0,drocc,50,1.3864221448916851,131712,17,1.331244707107544
carpet,0,drocc,51,1.3863913214704848,131712,17,1.3279404640197754
carpet,0,drocc,52,1.3863792375410726,131712,17,1.3280282020568848
carpet,0,drocc,53,1.386379671050462,131712,17,1.328110694885254
carpet,0,drocc,54,1.3863766863000868,131712,17,1.3270609378814697
carpet,0,drocc,55,1.386373888299347,131712,17,1.327683687210083
carpet,0,drocc,56,1.3863722486792547,131712,17,1.3276190757751465
carpet,0,drocc,57,1.3863701774033674,131712,17,1.3270714282989502
carpet,0,drocc,58,1.3863697930142298,131712,17,1.3277561664581299
carpet,0,drocc,59,1.3863684083792165,131712,17,1.3279507160186768
carpet,0,drocc,60,1.3863671510629683,131712,17,1.3275985717773438
carpet,0,drocc,61,1.3863662078151202,131712,17,1.327911138534546
carpet,0,drocc,62,1.386365234562213,131712,17,1.3272225856781006
carpet,0,drocc,63,1.3863652123190804,131712,17,1.3284053802490234
carpet,0,drocc,64,1.3863645756094054,131712,17,1.3284997940063477
carpet,0,drocc,65,1.3863634757328311,131712,17,1.3275783061981201
carpet,0,drocc,66,1.3863622642930442,131712,17,1.327955961227417
carpet,0,drocc,67,1.3863624257874558,131712,17,1.3281784057617188
carpet,0,drocc,68,1.3863629235934007,131712,17,1.3277432918548584
carpet,0,drocc,69,1.3863631112698331,131712,17,1.3276779651641846
carpet,0,drocc,70,1.3863612839733084,131712,17,1.3278801441192627
carpet,0,drocc,71,1.3863629412025473,131712,17,1.328326940536499
carpet,0,drocc,72,1.3863639868614857,131712,17,1.3271586894989014
carpet,0,drocc,73,1.386362071171678,131712,17,1.3276288509368896
carpet,0,drocc,74,1.3863629961152812,131712,17,1.3276984691619873
carpet,0,drocc,75,1.3863623451560996,131712,17,1.327655553817749
carpet,0,drocc,76,1.3863624632068927,131712,17,1.3281042575836182
carpet,0,drocc,77,1.386363343432531,131712,17,1.3278026580810547
carpet,0,drocc,78,1.3863631932913851,131712,17,1.3280823230743408
carpet,0,drocc,79,1.3863625869343186,131712,17,1.3279120922088623
carpet,0,drocc,80,1.3863607027556157,131712,17,1.3276233673095703
carpet,0,drocc,81,1.3863945103479427,131712,17,1.3275046348571777
carpet,0,drocc,82,1.3863833613252037,131712,17,1.3287529945373535
carpet,0,drocc,83,1.3863640605418628,131712,17,1.32789945602417
carpet,0,drocc,84,1.386363623325285,131712,17,1.3273053169250488
carpet,0,drocc,85,1.386364965327627,131712,17,1.328174114227295
carpet,0,drocc,86,1.3863643397395187,131712,17,1.3280363082885742
carpet,0,drocc,87,1.38636364811711,131712,17,1.328747272491455
carpet,0,drocc,88,1.3863644321875392,131712,17,1.3284671306610107
carpet,0,drocc,89,1.3863641052598277,131712,17,1.3285136222839355
carpet,0,drocc,90,1.3863639465458075,131712,17,1.3283319473266602
carpet,0,drocc,91,1.3863634065705903,131712,17,1.3284540176391602
carpet,0,drocc,92,1.3863630633080781,131712,17,1.329474925994873
carpet,0,drocc,93,1.386363986398087,131712,17,1.3286468982696533
carpet,0,drocc,94,1.3863637996484517,131712,17,1.3342511653900146
carpet,0,drocc,95,1.3863637292118647,131712,17,1.3283512592315674
carpet,0,drocc,96,1.3863631594632875,131712,17,1.3286142349243164
carpet,0,drocc,97,1.386362509083354,131712,17,1.327730417251587
carpet,0,drocc,98,1.3863622379951737,131712,17,1.3287074565887451
carpet,0,drocc,99,1.3863632723008463,131712,17,1.329679250717163
carpet,0,drocc,100,1.38636326778271,131712,17,1.3281242847442627
carpet,1,autoencoder,1,13.332606511167002,131712,17,0.05995965003967285
carpet,1,autoencoder,2,5.161557745307944,131712,17,0.06028008460998535
carpet,1,autoencoder,3,2.0407989789723655,131712,17,0.0601654052734375
carpet,1,autoencoder,4,1.5776025108971332,131712,17,0.06023597717285156
carpet,1,autoencoder,5,1.5067079788973543,131712,17,0.060552358627319336
carpet,1,autoencoder,6,1.490092234314936,131712,17,0.06123089790344238
carpet,1,autoencoder,7,1.4736792305583972,131712,17,0.06071972846984863
carpet,1,autoencoder,8,1.4437965366652685,131712,17,0.059301137924194336
carpet,1,autoencoder,9,1.405659658915795,131712,17,0.06053495407104492
carpet,1,autoencoder,10,1.3745579583999368,131712,17,0.05935215950012207
carpet,1,autoencoder,11,1.3517256890603706,131712,17,0.059921979904174805
carpet,1,autoencoder,12,1.327828221001361,131712,17,0.061333656311035156
carpet,1,autoencoder,13,1.295785659603753,131712,17,0.059655189514160156
carpet,1,autoencoder,14,1.2628362607446195,131712,17,0.06032824516296387
carpet,1,autoencoder,15,1.236119426142486,131712,17,0.06045389175415039
carpet,1,autoencoder,16,1.211607821133672,131712,17,0.06048893928527832
carpet,1,autoencoder,17,1.1818740927443212,131712,17,0.06035327911376953
carpet,1,autoencoder,18,1.153815788013247,131712,17,0.06036972999572754
carpet,1,autoencoder,19,1.1333363980663067,131712,17,0.06057476997375488
carpet,1,autoencoder,20,1.1178064394970328,131712,17,0.06022286415100098
carpet,1,autoencoder,21,1.1047625395716454,131712,17,0.05980205535888672
carpet,1,autoencoder,22,1.0972851967788415,131712,17,0.06073641777038574
carpet,1,autoencoder,23,1.084059035349402,131712,17,0.05997037887573242
carpet,1,autoencoder,24,1.074732272455829,131712,17,0.059986114501953125
carpet,1,autoencoder,25,1.0666003266622768,131712,17,0.060196876525878906
carpet,1,autoencoder,26,1.0599216704697605,131712,17,0.059432029724121094
carpet,1,autoencoder,27,1.052086498114064,131712,17,0.05950570106506348
carpet,1,autoencoder,28,1.0453102541155208,131712,17,0.05977177619934082
carpet,1,autoencoder,29,1.0393630472401951,131712,17,0.05948519706726074
carpet,1,autoencoder,30,1.0344105720288321,131712,17,0.061202049255371094
carpet,1,autoencoder,31,1.0299293428398777,131712,17,0.059484243392944336
carpet,1,autoencoder,32,1.0249105856416292,131712,17,0.06015920639038086
carpet,1,autoencoder,33,1.0208994560269502,131712,17,0.059659481048583984
carpet,1,autoencoder,34,1.0162976952405434,131712,17,0.06002974510192871
carpet,1,autoencoder,35,1.0110559011687343,131712,17,0.060208797454833984
carpet,1,autoencoder,36,1.0065250565289756,131712,17,0.0596616268157959
carpet,1,autoencoder,37,1.0004206982715484,131712,17,0.059659719467163086
carpet,1,autoencoder,38,0.9953942429220016,131712,17,0.06011247634887695
carpet,1,autoencoder,39,0.9908737855356103,131712,17,0.06048774719238281
carpet,1,autoencoder,40,0.9879664712095862,131712,17,0.06045031547546387
carpet,1,autoencoder,41,0.9829701887275317,131712,17,0.06020212173461914
carpet,1,autoencoder,42,0.9799733036808648,131712,17,0.05899953842163086
carpet,1,autoencoder,43,0.9751935171432236,131712,17,0.05949759483337402
carpet,1,autoencoder,44,0.9713761540033843,131712,17,0.06092953681945801
carpet,1,autoencoder,45,0.9676783174652863,131712,17,0.06099987030029297
carpet,1,autoencoder,46,0.9642482643224755,131712,17,0.06010746955871582
carpet,1,autoencoder,47,0.9610068510178806,131712,17,0.060344696044921875
carpet,1,autoencoder,48,0.9587801590026062,131712,17,0.05938291549682617
carpet,1,autoencoder,49,0.9552407080508529,131712,17,0.061147451400756836
carpet,1,autoencoder,50,0.951987654926478,131712,17,0.06184720993041992
carpet,1,deep_svdd,1,0.08849768750767782,131712,17,0.03973984718322754
carpet,1,deep_svdd,2,0.03626171448263471,131712,17,0.04083704948425293
carpet,1,deep_svdd,3,0.020008781619833382,131712,17,0.04009294509887695
carpet,1,deep_svdd,4,0.01096368471135189,131712,17,0.04146003723144531
carpet,1,deep_svdd,5,0.005925810412549938,131712,17,0.040459394454956055
carpet,1,deep_svdd,6,0.0038117071759839073,131712,17,0.04176163673400879
carpet,1,deep_svdd,7,0.0030042255311784408,131712,17,0.04135441780090332
carpet,1,deep_svdd,8,0.002478175654245289,131712,17,0.04164600372314453
carpet,1,deep_svdd,9,0.0022048596403605883,131712,17,0.04058384895324707
carpet,1,deep_svdd,10,0.002037972907840742,131712,17,0.04013180732727051
carpet,1,deep_svdd,11,0.001798554724901444,131712,17,0.04094648361206055
carpet,1,deep_svdd,12,0.0017821829037675662,131712,17,0.040346622467041016
carpet,1,deep_svdd,13,0.0014552651982359856,131712,17,0.04134058952331543
carpet,1,deep_svdd,14,0.0013356747965991816,131712,17,0.041614532470703125
carpet,1,deep_svdd,15,0.0012468823979122688,131712,17,0.040556907653808594
carpet,1,deep_svdd,16,0.0011968668494817046,131712,17,0.0406339168548584
carpet,1,deep_svdd,17,0.0011035726387352402,131712,17,0.03991198539733887
carpet,1,deep_svdd,18,0.0012014290051800863,131712,17,0.041936635971069336
carpet,1,deep_svdd,19,0.0010573335329185632,131712,17,0.04144549369812012
carpet,1,deep_svdd,20,0.0010061362276665607,131712,17,0.04080677032470703
carpet,1,deep_svdd,21,0.0009421815387375175,131712,17,0.040848493576049805
carpet,1,deep_svdd,22,0.000934713807131686,131712,17,0.04131126403808594
carpet,1,deep_svdd,23,0.0008912283969175096,131712,17,0.04047846794128418
carpet,1,deep_svdd,24,0.0008377970955551822,131712,17,0.04105567932128906
carpet,1,deep_svdd,25,0.0008402163842425975,131712,17,0.04129600524902344
carpet,1,deep_svdd,26,0.0007928936457486807,131712,17,0.04138922691345215
carpet,1,deep_svdd,27,0.0008726020445875223,131712,17,0.03965353965759277
carpet,1,deep_svdd,28,0.0007577931760824796,131712,17,0.04075217247009277
carpet,1,deep_svdd,29,0.0006955914874538505,131712,17,0.04127025604248047
carpet,1,deep_svdd,30,0.0007662713167685708,131712,17,0.04072690010070801
carpet,1,deep_svdd,31,0.0007136619148755118,131712,17,0.040235280990600586
carpet,1,deep_svdd,32,0.0007313204463345041,131712,17,0.0406193733215332
carpet,1,deep_svdd,33,0.0006681832494969915,131712,17,0.0404508113861084
carpet,1,deep_svdd,34,0.0006522113906805185,131712,17,0.04054880142211914
carpet,1,deep_svdd,35,0.0005918085585625261,131712,17,0.040995121002197266
carpet,1,deep_svdd,36,0.000580341505399019,131712,17,0.04022932052612305
carpet,1,deep_svdd,37,0.0006407574592999919,131712,17,0.04084968566894531
carpet,1,deep_svdd,38,0.0006173056647845837,131712,17,0.04004549980163574
carpet,1,deep_svdd,39,0.0007765905477809815,131712,17,0.04061746597290039
carpet,1,deep_svdd,40,0.0006164825663166944,131712,17,0.04069352149963379
carpet,1,deep_svdd,41,0.0005204235876431152,131712,17,0.04072976112365723
carpet,1,deep_svdd,42,0.0005565906007773269,131712,17,0.039763689041137695
carpet,1,deep_svdd,43,0.0005047148958154464,131712,17,0.04137396812438965
carpet,1,deep_svdd,44,0.0005101761488792413,131712,17,0.04102301597595215
carpet,1,deep_svdd,45,0.0004996232532527736,131712,17,0.04070639610290527
carpet,1,deep_svdd,46,0.00048687037645519664,131712,17,0.03994560241699219
carpet,1,deep_svdd,47,0.0005972268707770583,131712,17,0.040984392166137695
carpet,1,deep_svdd,48,0.0004735574007678715,131712,17,0.04051828384399414
carpet,1,deep_svdd,49,0.00048061417341861327,131712,17,0.03999662399291992
carpet,1,deep_svdd,50,0.0005091763203565404,131712,17,0.04051661491394043
carpet,1,deep_svdd,51,0.0004738544599733255,131712,17,0.04040050506591797
carpet,1,deep_svdd,52,0.0004963129269528457,131712,17,0.03992152214050293
carpet,1,deep_svdd,53,0.0004535210616972598,131712,17,0.040966033935546875
carpet,1,deep_svdd,54,0.0005044502613883179,131712,17,0.04096031188964844
carpet,1,deep_svdd,55,0.0004316223957811177,131712,17,0.04122567176818848
carpet,1,deep_svdd,56,0.0004115433228689547,131712,17,0.040724754333496094
carpet,1,deep_svdd,57,0.0004720721907227638,131712,17,0.03973841667175293
carpet,1,deep_svdd,58,0.0004918718502600654,131712,17,0.04092216491699219
carpet,1,deep_svdd,59,0.00040911943184490613,131712,17,0.03993630409240723
carpet,1,deep_svdd,60,0.0006256701788558209,131712,17,0.04121851921081543
carpet,1,deep_svdd,61,0.00043432505172179547,131712,17,0.04089832305908203
carpet,1,deep_svdd,62,0.000377359016499988,131712,17,0.04062366485595703
carpet,1,deep_svdd,63,0.0004610758494217839,131712,17,0.04048442840576172
carpet,1,deep_svdd,64,0.0003849073307293642,131712,17,0.04153037071228027
carpet,1,deep_svdd,65,0.0004005749939906477,131712,17,0.04125022888183594
carpet,1,deep_svdd,66,0.0004122450294014269,131712,17,0.04045438766479492
carpet,1,deep_svdd,67,0.0003915050225565436,131712,17,0.04103875160217285
carpet,1,deep_svdd,68,0.00038115488140946986,131712,17,0.04099774360656738
carpet,1,deep_svdd,69,0.0003994989648517457,131712,17,0.04060053825378418
carpet,1,deep_svdd,70,0.0003996277270988861,131712,17,0.04056191444396973
carpet,1,deep_svdd,71,0.00036757501876035994,131712,17,0.03976607322692871
carpet,1,deep_svdd,72,0.0005322943604313674,131712,17,0.0399165153503418
carpet,1,deep_svdd,73,0.0003579849742359298,131712,17,0.04087352752685547
carpet,1,deep_svdd,74,0.0003472329281119809,131712,17,0.04089236259460449
carpet,1,deep_svdd,75,0.00044565723615108406,131712,17,0.039579153060913086
carpet,1,deep_svdd,76,0.0003829101000779441,131712,17,0.04027271270751953
carpet,1,deep_svdd,77,0.00038583008860386327,131712,17,0.04079914093017578
carpet,1,deep_svdd,78,0.0003252647315609958,131712,17,0.04114079475402832
carpet,1,deep_svdd,79,0.0003305300431286661,131712,17,0.040923118591308594
carpet,1,deep_svdd,80,0.0003447926056988092,131712,17,0.04130673408508301
carpet,1,deep_svdd,81,0.00036410965610103656,131712,17,0.040799856185913086
carpet,1,deep_svdd,82,0.00046553388985771726,131712,17,0.04075980186462402
carpet,1,deep_svdd,83,0.00032007748534766266,131712,17,0.0404658317565918
carpet,1,deep_svdd,84,0.00040911201890978866,131712,17,0.04116368293762207
carpet,1,deep_svdd,85,0.00034043309629502893,131712,17,0.04089617729187012
carpet,1,deep_svdd,86,0.0003161997219481559,131712,17,0.04027986526489258
carpet,1,deep_svdd,87,0.0003619421015466872,131712,17,0.04059195518493652
carpet,1,deep_svdd,88,0.00031529280804056925,131712,17,0.04128575325012207
carpet,1,deep_svdd,89,0.00031946765471487854,131712,17,0.04113149642944336
carpet,1,deep_svdd,90,0.00031954562158570003,131712,17,0.04048633575439453
carpet,1,deep_svdd,91,0.0003202827254469091,131712,17,0.040071964263916016
carpet,1,deep_svdd,92,0.0006051476312501662,131712,17,0.04120373725891113
carpet,1,deep_svdd,93,0.00033669027281957667,131712,17,0.040627241134643555
carpet,1,deep_svdd,94,0.0002911724178181586,131712,17,0.04014229774475098
carpet,1,deep_svdd,95,0.00029012116887973237,131712,17,0.039696693420410156
carpet,1,deep_svdd,96,0.00029199737992112326,131712,17,0.04024934768676758
carpet,1,deep_svdd,97,0.00033216340086297054,131712,17,0.040450096130371094
carpet,1,deep_svdd,98,0.00029644925113694073,131712,17,0.04060244560241699
carpet,1,deep_svdd,99,0.00031926982794672004,131712,17,0.04006648063659668
carpet,1,deep_svdd,100,0.00040496287533001515,131712,17,0.04094123840332031
carpet,1,drocc,1,0.31568444620879443,131712,17,0.043526411056518555
carpet,1,drocc,2,0.027558932865565267,131712,17,0.04362750053405762
carpet,1,drocc,3,0.005411993535018306,131712,17,0.04364728927612305
carpet,1,drocc,4,0.0020799178486885423,131712,17,0.04452705383300781
carpet,1,drocc,5,0.0009076967234116869,131712,17,0.04348421096801758
carpet,1,drocc,6,0.0004154318902665067,131712,17,0.04452109336853027
carpet,1,drocc,7,0.00022024311739824663,131712,17,0.04433250427246094
carpet,1,drocc,8,0.00013715317382166558,131712,17,0.04442477226257324
carpet,1,drocc,9,9.596408884456441e-05,131712,17,0.04362940788269043
carpet,1,drocc,10,7.225467673231566e-05,131712,17,0.04456162452697754
carpet,1,drocc,11,7.424545315889853,131712,17,1.3215007781982422
carpet,1,drocc,12,1.66937212207227,131712,17,1.3233065605163574
carpet,1,drocc,13,1.4193215174392315,131712,17,1.322777509689331
carpet,1,drocc,14,1.3950070123051532,131712,17,1.3245899677276611
carpet,1,drocc,15,1.3893121549293066,131712,17,1.3234763145446777
carpet,1,drocc,16,1.3873625132965741,131712,17,1.3337929248809814
carpet,1,drocc,17,1.3867807675612795,131712,17,1.3271269798278809
carpet,1,drocc,18,1.386616871702196,131712,17,1.3244822025299072
carpet,1,drocc,19,1.3865809843769574,131712,17,1.3242850303649902
carpet,1,drocc,20,1.386550793031446,131712,17,1.3248615264892578
carpet,1,drocc,21,1.3865302534678008,131712,17,1.3248975276947021
carpet,1,drocc,22,1.3865087572177484,131712,17,1.3250632286071777
carpet,1,drocc,23,1.3864938130763345,131712,17,1.3250296115875244
carpet,1,drocc,24,1.3864839730387875,131712,17,1.3238425254821777
carpet,1,drocc,25,1.386472555244861,131712,17,1.3245222568511963
carpet,1,drocc,26,1.3864619151496331,131712,17,1.3248364925384521
carpet,1,drocc,27,1.386477523688788,131712,17,1.3254942893981934
carpet,1,drocc,28,1.3864640144611355,131712,17,1.3249781131744385
carpet,1,drocc,29,1.3864370578695433,131712,17,1.3257780075073242
carpet,1,drocc,30,1.386434693262343,131712,17,1.325486660003662
carpet,1,drocc,31,1.3864274963345542,131712,17,1.325291633605957
carpet,1,drocc,32,1.3864249684951975,131712,17,1.3254492282867432
carpet,1,drocc,33,1.386414593232269,131712,17,1.325958490371704
carpet,1,drocc,34,1.386412269519995,131712,17,1.3258469104766846
carpet,1,drocc,35,1.3864099556549414,131712,17,1.324730634689331
carpet,1,drocc,36,1.3864059891946345,131712,17,1.32551908493042
carpet,1,drocc,37,1.386402677516548,131712,17,1.32645845413208
carpet,1,drocc,38,1.3863995587281281,131712,17,1.3251614570617676
carpet,1,drocc,39,1.3864032267597373,131712,17,1.326913595199585
carpet,1,drocc,40,1.386397259228431,131712,17,1.3250524997711182
carpet,1,drocc,41,1.3863950388540447,131712,17,1.3250746726989746
carpet,1,drocc,42,1.386393028283374,131712,17,1.324831485748291
carpet,1,drocc,43,1.386391532780246,131712,17,1.3248965740203857
carpet,1,drocc,44,1.3863900724954115,131712,17,1.3257803916931152
carpet,1,drocc,45,1.386388364408176,131712,17,1.3248951435089111
carpet,1,drocc,46,1.3863872575806226,131712,17,1.3252992630004883
carpet,1,drocc,47,1.3863866690644022,131712,17,1.3256750106811523
carpet,1,drocc,48,1.386385826142351,131712,17,1.3267138004302979
carpet,1,drocc,49,1.3863844431292327,131712,17,1.3253979682922363
carpet,1,drocc,50,1.3863838044501138,131712,17,1.3263108730316162
carpet,1,drocc,51,1.3863836774788978,131712,17,1.3253717422485352
carpet,1,drocc,52,1.3863830779569606,131712,17,1.3253531455993652
carpet,1,drocc,53,1.3863831013585899,131712,17,1.3254342079162598
carpet,1,drocc,54,1.3863835970792409,131712,17,1.3253560066223145
carpet,1,drocc,55,1.3863832036538304,131712,17,1.3254072666168213
carpet,1,drocc,56,1.3863826430573756,131712,17,1.3252019882202148
carpet,1,drocc,57,1.3863828216975354,131712,17,1.3257462978363037
carpet,1,drocc,58,1.3863825497984075,131712,17,1.3255009651184082
carpet,1,drocc,59,1.386382952144241,131712,17,1.32584547996521
carpet,1,drocc,60,1.3863825158544603,131712,17,1.3266429901123047
carpet,1,drocc,61,1.3863821995849164,131712,17,1.3266410827636719
carpet,1,drocc,62,1.3863831437595615,131712,17,1.3258721828460693
carpet,1,drocc,63,1.3863828520501436,131712,17,1.3263905048370361
carpet,1,drocc,64,1.3863833799769973,131712,17,1.3254060745239258
carpet,1,drocc,65,1.3863859714178117,131712,17,1.3266880512237549
carpet,1,drocc,66,1.3863844305016209,131712,17,1.325786828994751
carpet,1,drocc,67,1.3863836419130553,131712,17,1.3251042366027832
carpet,1,drocc,68,1.386383881490131,131712,17,1.3254001140594482
carpet,1,drocc,69,1.386384526077582,131712,17,1.3257312774658203
carpet,1,drocc,70,1.3863843846251596,131712,17,1.3257110118865967
carpet,1,drocc,71,1.3863843638880724,131712,17,1.3265013694763184
carpet,1,drocc,72,1.3863847077298326,131712,17,1.3255419731140137
carpet,1,drocc,73,1.386384827054972,131712,17,1.3252897262573242
carpet,1,drocc,74,1.3863845870144977,131712,17,1.326188564300537
carpet,1,drocc,75,1.386384841188629,131712,17,1.3256473541259766
carpet,1,drocc,76,1.386384973488929,131712,17,1.3252708911895752
carpet,1,drocc,77,1.3863850478644042,131712,17,1.3256573677062988
carpet,1,drocc,78,1.3863851490011485,131712,17,1.325390338897705
carpet,1,drocc,79,1.3863853743287171,131712,17,1.3251054286956787
carpet,1,drocc,80,1.3863854291256015,131712,17,1.3261802196502686
carpet,1,drocc,81,1.3863854561185698,131712,17,1.3264079093933105
carpet,1,drocc,82,1.3863855214577723,131712,17,1.3257553577423096
carpet,1,drocc,83,1.3863857069330614,131712,17,1.3261451721191406
carpet,1,drocc,84,1.3863857377490683,131712,17,1.32554030418396
carpet,1,drocc,85,1.386385796021442,131712,17,1.3261539936065674
carpet,1,drocc,86,1.3863859002861267,131712,17,1.3251519203186035
carpet,1,drocc,87,1.386385995746238,131712,17,1.3258426189422607
carpet,1,drocc,88,1.3863860543661608,131712,17,1.3264546394348145
carpet,1,drocc,89,1.3863862340489677,131712,17,1.3263850212097168
carpet,1,drocc,90,1.3863863588190404,131712,17,1.3253307342529297
carpet,1,drocc,91,1.3863864190608581,131712,17,1.3258206844329834
carpet,1,drocc,92,1.386386594688927,131712,17,1.3248395919799805
carpet,1,drocc,93,1.3863869019221982,131712,17,1.326127052307129
carpet,1,drocc,94,1.3863867476104648,131712,17,1.326803207397461
carpet,1,drocc,95,1.3863871220365327,131712,17,1.325509786605835
carpet,1,drocc,96,1.3863870971288579,131712,17,1.3255736827850342
carpet,1,drocc,97,1.386387233020497,131712,17,1.328406810760498
carpet,1,drocc,98,1.3863873039204826,131712,17,1.3245439529418945
carpet,1,drocc,99,1.3863873586015174,131712,17,1.32554292678833
carpet,1,drocc,100,1.3863877795991444,131712,17,1.3256199359893799
carpet,2,autoencoder,1,13.69818081128238,131712,17,0.0632331371307373
carpet,2,autoencoder,2,5.936587390445528,131712,17,0.062486886978149414
carpet,2,autoencoder,3,2.2499097828962364,131712,17,0.06105685234069824
carpet,2,autoencoder,4,1.629696294679818,131712,17,0.060600996017456055
carpet,2,autoencoder,5,1.5177930456788014,131712,17,0.06038928031921387
carpet,2,autoencoder,6,1.4966944853464763,131712,17,0.05999922752380371
carpet,2,autoencoder,7,1.4902524591303197,131712,17,0.0608363151550293
carpet,2,autoencoder,8,1.4813320529009093,131712,17,0.060209035873413086
carpet,2,autoencoder,9,1.4565995445056839,131712,17,0.061509132385253906
carpet,2,autoencoder,10,1.407571818437011,131712,17,0.06183624267578125
carpet,2,autoencoder,11,1.3497669686381393,131712,17,0.06099534034729004
carpet,2,autoencoder,12,1.3018004028859709,131712,17,0.060898542404174805
carpet,2,autoencoder,13,1.2678305021875453,131712,17,0.06134510040283203
carpet,2,autoencoder,14,1.2436612727459018,131712,17,0.061281681060791016
carpet,2,autoencoder,15,1.2235140755294711,131712,17,0.060172319412231445
carpet,2,autoencoder,16,1.2020564249583654,131712,17,0.06174588203430176
carpet,2,autoencoder,17,1.1809077576830969,131712,17,0.06073713302612305
carpet,2,autoencoder,18,1.1620021944954282,131712,17,0.060549020767211914
carpet,2,autoencoder,19,1.1440940817313014,131712,17,0.0607452392578125
carpet,2,autoencoder,20,1.1283227748611346,131712,17,0.060353994369506836
carpet,2,autoencoder,21,1.116016492551687,131712,17,0.06048417091369629
carpet,2,autoencoder,22,1.1038674065160798,131712,17,0.0605924129486084
carpet,2,autoencoder,23,1.0943323062158998,131712,17,0.060915231704711914
carpet,2,autoencoder,24,1.0862115713087996,131712,17,0.06083512306213379
carpet,2,autoencoder,25,1.0779827580623422,131712,17,0.06084418296813965
carpet,2,autoencoder,26,1.0707410445366239,131712,17,0.0599672794342041
carpet,2,autoencoder,27,1.0641262846391564,131712,17,0.06094622611999512
