category,seed,method,auroc,average_precision,threshold,test_fpr,test_tpr,false_positives,true_positives,test_normal,test_anomaly,threshold_calibration_count,threshold_calibration_fpr
metal_nut,0,DROCC_head,0.5,0.808695652173913,0.0001374791754642,0.0,0.0,0,0,22,93,44,0.0
metal_nut,0,Bubble_B,0.6358748778103617,0.8933361107786215,6.670057231173704,0.1363636363636363,0.2903225806451613,3,27,22,93,44,0.0227272727272727
metal_nut,0,Bubble_BA,0.6358748778103617,0.8948203852722754,13.102884309600954,0.1363636363636363,0.3010752688172043,3,28,22,93,44,0.0227272727272727
metal_nut,0,Bubble_BAD,0.6168132942326491,0.884666371509408,16.759302216286738,0.1363636363636363,0.2903225806451613,3,27,22,93,44,0.0227272727272727
metal_nut,0,Bubble_BAF,0.6168132942326491,0.8847998680320771,16.31388625444467,0.1363636363636363,0.2688172043010752,3,25,22,93,44,0.0227272727272727
metal_nut,0,NBD,0.5566959921798631,0.8401864633523353,20.150172339927305,0.1363636363636363,0.1935483870967742,3,18,22,93,44,0.0227272727272727
metal_nut,1,PatchScore_same_centers,0.9819159335288368,0.995940650383005,6.588531017303467,0.0,0.8817204301075269,0,82,22,93,44,0.0227272727272727
metal_nut,1,PatchScore_byte_budget,0.9960899315738024,0.9991158245806936,5.257997512817383,0.0454545454545454,0.989247311827957,1,92,22,93,44,0.0227272727272727
metal_nut,1,RBF_SVDD,0.3401759530791788,0.7462852868081881,0.1394381338349161,0.0,0.0,0,0,22,93,44,0.0227272727272727
metal_nut,1,DeepSVDD_head,0.8778103616813294,0.9708350334456052,0.0161827655974775,0.0909090909090909,0.6559139784946236,2,61,22,93,44,0.0227272727272727
metal_nut,1,DROCC_head,0.5019550342130987,0.8113949216333508,3.144563424939406e-05,0.0,0.021505376344086,0,2,22,93,44,0.0227272727272727
metal_nut,1,Bubble_B,0.5962854349951123,0.8847770759916872,5.983224189564252,0.1818181818181818,0.3333333333333333,4,31,22,93,44,0.0227272727272727
metal_nut,1,Bubble_BA,0.6041055718475072,0.8866469192630149,12.00612077746323,0.1818181818181818,0.3225806451612903,4,30,22,93,44,0.0227272727272727
metal_nut,1,Bubble_BAD,0.5518084066471163,0.8700560572186715,14.998030436120189,0.1818181818181818,0.3225806451612903,4,30,22,93,44,0.0227272727272727
metal_nut,1,Bubble_BAF,0.6578690127077224,0.9054361011343696,14.230825617679852,0.0454545454545454,0.3440860215053763,1,32,22,93,44,0.0227272727272727
metal_nut,1,NBD,0.613880742913001,0.8926476778704306,17.97707033324,0.0454545454545454,0.3333333333333333,1,31,22,93,44,0.0227272727272727
metal_nut,2,PatchScore_same_centers,0.9726295210166178,0.9940548715041037,6.386319637298584,0.1363636363636363,0.9247311827956988,3,86,22,93,44,0.0227272727272727
metal_nut,2,PatchScore_byte_budget,0.9995112414467252,0.9998856097002974,5.208377838134766,0.0454545454545454,0.989247311827957,1,92,22,93,44,0.0227272727272727
metal_nut,2,RBF_SVDD,0.3475073313782991,0.7516733881557507,0.1300861149001677,0.0454545454545454,0.010752688172043,1,1,22,93,44,0.0227272727272727
metal_nut,2,DeepSVDD_head,0.8782991202346041,0.9720038978125074,0.032890144502744,0.0454545454545454,0.6774193548387096,1,63,22,93,44,0.0227272727272727
metal_nut,2,DROCC_head,0.5464320625610948,0.8454053728763034,-0.0003346126977703,0.0,0.032258064516129,0,3,22,93,44,0.0227272727272727
metal_nut,2,Bubble_B,0.6534701857282502,0.9087452336547264,6.141914583688995,0.0909090909090909,0.4086021505376344,2,38,22,93,44,0.0227272727272727
metal_nut,2,Bubble_BA,0.6534701857282502,0.909565867805828,12.263877067507648,0.0454545454545454,0.4193548387096774,1,39,22,93,44,0.0227272727272727
metal_nut,2,Bubble_BAD,0.635386119257087,0.8991549147253105,15.950774666687726,0.0909090909090909,0.3655913978494624,2,34,22,93,44,0.0227272727272727
metal_nut,2,Bubble_BAF,0.6808406647116325,0.9132282881676296,15.225364661297109,0.0,0.3548387096774194,0,33,22,93,44,0.0227272727272727
metal_nut,2,NBD,0.6422287390029325,0.8994764799628574,19.436581247858985,0.0454545454545454,0.3118279569892473,1,29,22,93,44,0.0227272727272727
pill,0,PatchScore_same_centers,0.8777959629023458,0.9770590237926025,4.386363744735718,0.0,0.5319148936170213,0,75,26,141,54,0.0185185185185185
pill,0,PatchScore_byte_budget,0.9348063284233497,0.9858613043893636,4.3611931800842285,0.0769230769230769,0.6524822695035462,2,92,26,141,54,0.0185185185185185
pill,0,RBF_SVDD,0.6835788325150027,0.924263098946864,0.073349388776432,0.0,0.1773049645390071,0,25,26,141,54,0.0185185185185185
pill,0,DeepSVDD_head,0.765139116202946,0.9425753833513478,0.0119247367838397,0.0384615384615384,0.1773049645390071,1,25,26,141,54,0.0185185185185185
pill,0,DROCC_head,0.5,0.844311377245509,1.0784802725538611e-05,0.0,0.0,0,0,26,141,54,0.0
pill,0,Bubble_B,0.6088379705400984,0.9068148470008416,7.454171388774179,0.0,0.0780141843971631,0,11,26,141,54,0.0185185185185185
pill,0,Bubble_BA,0.6039279869067103,0.9054978639302804,14.965810225595073,0.0,0.0780141843971631,0,11,26,141,54,0.0185185185185185
pill,0,Bubble_BAD,0.6232951445717403,0.9098210419468672,17.930034645432247,0.0,0.1063829787234042,0,15,26,141,54,0.0185185185185185
