track,dataset,normal_class,seed,objective_or_nu,target,result_path,status
Gaussian_OCSVM_equiv_SVDD,mnist,0,6,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_0/seed_6/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,0,7,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_0/seed_7/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,0,7,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_0/seed_7/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,0,8,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_0/seed_8/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,0,8,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_0/seed_8/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,0,9,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_0/seed_9/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,0,9,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_0/seed_9/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,0,10,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_0/seed_10/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,0,10,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_0/seed_10/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,1,1,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_1/seed_1/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,1,1,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_1/seed_1/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,1,2,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_1/seed_2/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,1,2,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_1/seed_2/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,1,3,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_1/seed_3/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,1,3,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_1/seed_3/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,1,4,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_1/seed_4/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,1,4,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_1/seed_4/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,1,5,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_1/seed_5/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,1,5,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_1/seed_5/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,1,6,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_1/seed_6/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,1,6,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_1/seed_6/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,1,7,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_1/seed_7/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,1,7,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_1/seed_7/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,1,8,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_1/seed_8/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,1,8,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_1/seed_8/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,1,9,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_1/seed_9/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,1,9,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_1/seed_9/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,1,10,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_1/seed_10/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,1,10,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_1/seed_10/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,2,1,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_2/seed_1/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,2,1,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_2/seed_1/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,2,2,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_2/seed_2/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,2,2,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_2/seed_2/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,2,3,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_2/seed_3/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,2,3,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_2/seed_3/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,2,4,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_2/seed_4/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,2,4,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_2/seed_4/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,2,5,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_2/seed_5/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,2,5,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_2/seed_5/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,2,6,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_2/seed_6/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,2,6,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_2/seed_6/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,2,7,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_2/seed_7/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,2,7,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_2/seed_7/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,2,8,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_2/seed_8/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,2,8,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_2/seed_8/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,2,9,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_2/seed_9/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,2,9,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_2/seed_9/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,2,10,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_2/seed_10/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,2,10,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_2/seed_10/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,3,1,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_3/seed_1/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,3,1,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_3/seed_1/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,3,2,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_3/seed_2/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,3,2,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_3/seed_2/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,3,3,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_3/seed_3/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,3,3,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_3/seed_3/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,3,4,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_3/seed_4/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,3,4,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_3/seed_4/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,3,5,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_3/seed_5/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,3,5,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_3/seed_5/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,3,6,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_3/seed_6/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,3,6,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_3/seed_6/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,3,7,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_3/seed_7/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,3,7,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_3/seed_7/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,3,8,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_3/seed_8/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,3,8,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_3/seed_8/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,3,9,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_3/seed_9/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,3,9,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_3/seed_9/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,3,10,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_3/seed_10/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,3,10,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_3/seed_10/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,4,1,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_4/seed_1/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,4,1,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_4/seed_1/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,4,2,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_4/seed_2/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,4,2,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_4/seed_2/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,4,3,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_4/seed_3/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,4,3,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_4/seed_3/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,4,4,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_4/seed_4/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,4,4,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_4/seed_4/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,4,5,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_4/seed_5/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,4,5,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_4/seed_5/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,4,6,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_4/seed_6/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,4,6,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_4/seed_6/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,4,7,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_4/seed_7/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,4,7,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_4/seed_7/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,4,8,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_4/seed_8/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,4,8,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_4/seed_8/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,4,9,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_4/seed_9/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,4,9,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_4/seed_9/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,4,10,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_4/seed_10/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,4,10,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_4/seed_10/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,5,1,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_5/seed_1/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,5,1,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_5/seed_1/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,5,2,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_5/seed_2/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,5,2,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_5/seed_2/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,5,3,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_5/seed_3/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,5,3,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_5/seed_3/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,5,4,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_5/seed_4/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,5,4,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_5/seed_4/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,5,5,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_5/seed_5/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,5,5,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_5/seed_5/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,5,6,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_5/seed_6/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,5,6,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_5/seed_6/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,5,7,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_5/seed_7/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,5,7,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_5/seed_7/nu_0.1/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,5,8,nu_0.01,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_5/seed_8/nu_0.01/result.json,complete
Gaussian_OCSVM_equiv_SVDD,mnist,5,8,nu_0.1,Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD,results/native/shallow/Ruff_Table1_Gaussian_OCSVM_equivalent_SVDD/mnist/class_5/seed_8/nu_0.1/result.json,complete
