track,dataset,class_or_category,seed,variant,auroc,average_precision,pixel_auroc,test_count,memory_bytes,selected_epoch,nu,selected_gamma
Gaussian_OCSVM_equiv_SVDD,mnist,1,4,nu_0.1,0.9994082307559095,0.9999199944302887,,9000,,,0.1,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,1,5,nu_0.01,0.9995474272882344,0.9999389744891668,,9000,,,0.01,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,1,5,nu_0.1,0.9995470571360711,0.9999389270660588,,9000,,,0.1,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,1,6,nu_0.01,0.9994436763349668,0.9999254092576216,,9000,,,0.01,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,1,6,nu_0.1,0.9994436763349668,0.9999254175174405,,9000,,,0.1,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,1,7,nu_0.01,0.9996432243586517,0.9999525614414774,,9000,,,0.01,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,1,7,nu_0.1,0.9996437071403044,0.999952625345781,,9000,,,0.1,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,1,8,nu_0.01,0.9993946233705784,0.9999191878124254,,9000,,,0.01,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,1,8,nu_0.1,0.9993943761771813,0.9999191520101528,,9000,,,0.1,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,1,9,nu_0.01,0.9994241666178272,0.9999229159256722,,9000,,,0.01,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,1,9,nu_0.1,0.9994239198497182,0.9999228867348386,,9000,,,0.1,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,1,10,nu_0.01,0.9994047793675833,0.9999181445429772,,9000,,,0.01,0.25
Gaussian_OCSVM_equiv_SVDD,mnist,1,10,nu_0.1,0.9993488048144008,0.9999101120109415,,9000,,,0.1,0.25
Gaussian_OCSVM_equiv_SVDD,mnist,2,1,nu_0.01,0.9144208242811638,0.9890399156414538,,9000,,,0.01,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,2,1,nu_0.1,0.9142419530556791,0.9890173894618429,,9000,,,0.1,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,2,2,nu_0.01,0.9163255036056184,0.9893594983757062,,9000,,,0.01,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,2,2,nu_0.1,0.9160095199388885,0.9893205082217029,,9000,,,0.1,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,2,3,nu_0.01,0.9144309869288884,0.9890910898221353,,9000,,,0.01,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,2,3,nu_0.1,0.9142952792101371,0.9890736663434627,,9000,,,0.1,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,2,4,nu_0.01,0.9158548443466721,0.9892208661930193,,9000,,,0.01,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,2,4,nu_0.1,0.9156498116379246,0.9891957113346482,,9000,,,0.1,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,2,5,nu_0.01,0.9138973812059825,0.9890846891503949,,9000,,,0.01,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,2,5,nu_0.1,0.9136726584149797,0.9890564915092181,,9000,,,0.1,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,2,6,nu_0.01,0.914352648289168,0.9891715596588673,,9000,,,0.01,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,2,6,nu_0.1,0.9140281177254523,0.9891319779564711,,9000,,,0.1,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,2,7,nu_0.01,0.9133845271225453,0.9889979232276719,,9000,,,0.01,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,2,7,nu_0.1,0.9131352337221201,0.9889684356042224,,9000,,,0.1,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,2,8,nu_0.01,0.9154998834551441,0.9889964077579317,,9000,,,0.01,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,2,8,nu_0.1,0.915361697390785,0.988977363243503,,9000,,,0.1,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,2,9,nu_0.01,0.9140614979675438,0.9892323169193518,,9000,,,0.01,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,2,9,nu_0.1,0.9138220428957757,0.9892041413793661,,9000,,,0.1,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,2,10,nu_0.01,0.9140591651375614,0.9888250394260647,,9000,,,0.01,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,2,10,nu_0.1,0.9137743257346185,0.9887882561455618,,9000,,,0.1,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,3,1,nu_0.01,0.9339403512031961,0.9909147958266867,,9000,,,0.01,0.125
Gaussian_OCSVM_equiv_SVDD,mnist,3,1,nu_0.1,0.9339909930446468,0.9909194093822182,,9000,,,0.1,0.125
Gaussian_OCSVM_equiv_SVDD,mnist,3,2,nu_0.01,0.9348551656160932,0.9913309192929066,,9000,,,0.01,0.125
Gaussian_OCSVM_equiv_SVDD,mnist,3,2,nu_0.1,0.9348368308410218,0.9913273260983417,,9000,,,0.1,0.125
Gaussian_OCSVM_equiv_SVDD,mnist,3,3,nu_0.01,0.9325061863189253,0.9908871026624748,,9000,,,0.01,0.125
Gaussian_OCSVM_equiv_SVDD,mnist,3,3,nu_0.1,0.9325100424393598,0.9908877345732774,,9000,,,0.1,0.125
Gaussian_OCSVM_equiv_SVDD,mnist,3,4,nu_0.01,0.934793774214378,0.9909502337569416,,9000,,,0.01,0.125
Gaussian_OCSVM_equiv_SVDD,mnist,3,4,nu_0.1,0.9347836848902282,0.990947723677468,,9000,,,0.1,0.125
Gaussian_OCSVM_equiv_SVDD,mnist,3,5,nu_0.01,0.9330776475219349,0.9909989797319148,,9000,,,0.01,0.125
Gaussian_OCSVM_equiv_SVDD,mnist,3,5,nu_0.1,0.9330667893049587,0.9909952243512233,,9000,,,0.1,0.125
Gaussian_OCSVM_equiv_SVDD,mnist,3,6,nu_0.01,0.9291504432714144,0.9906559432539821,,9000,,,0.01,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,3,6,nu_0.1,0.9290757634358883,0.9906445500260314,,9000,,,0.1,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,3,7,nu_0.01,0.9270679173408677,0.9904072697190502,,9000,,,0.01,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,3,7,nu_0.1,0.9268513513568422,0.9903790831412853,,9000,,,0.1,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,3,8,nu_0.01,0.9324475048576857,0.9908618695572625,,9000,,,0.01,0.125
Gaussian_OCSVM_equiv_SVDD,mnist,3,8,nu_0.1,0.9324254415975226,0.9908582940542596,,9000,,,0.1,0.125
Gaussian_OCSVM_equiv_SVDD,mnist,3,9,nu_0.01,0.9327287648278424,0.9908392963121107,,9000,,,0.01,0.125
Gaussian_OCSVM_equiv_SVDD,mnist,3,9,nu_0.1,0.9326661724734371,0.9908310771372068,,9000,,,0.1,0.125
Gaussian_OCSVM_equiv_SVDD,mnist,3,10,nu_0.01,0.9330391250355017,0.9907945205233464,,9000,,,0.01,0.125
Gaussian_OCSVM_equiv_SVDD,mnist,3,10,nu_0.1,0.9330517208056797,0.9907960004785856,,9000,,,0.1,0.125
Gaussian_OCSVM_equiv_SVDD,mnist,4,1,nu_0.01,0.9600514736545617,0.9952649267096548,,9000,,,0.01,0.0625
Gaussian_OCSVM_equiv_SVDD,mnist,4,1,nu_0.1,0.9590788884098154,0.9951022605002636,,9000,,,0.1,0.0625
Gaussian_OCSVM_equiv_SVDD,mnist,4,2,nu_0.01,0.9593355351545008,0.9952483208190618,,9000,,,0.01,0.0625
Gaussian_OCSVM_equiv_SVDD,mnist,4,2,nu_0.1,0.9585305642633228,0.9951129927240213,,9000,,,0.1,0.0625
Gaussian_OCSVM_equiv_SVDD,mnist,4,3,nu_0.01,0.959347240391647,0.9951751098008298,,9000,,,0.01,0.0625
Gaussian_OCSVM_equiv_SVDD,mnist,4,3,nu_0.1,0.9584636897579272,0.9950237875695602,,9000,,,0.1,0.0625
Gaussian_OCSVM_equiv_SVDD,mnist,4,4,nu_0.01,0.958583338271443,0.9951353239094094,,9000,,,0.01,0.0625
Gaussian_OCSVM_equiv_SVDD,mnist,4,4,nu_0.1,0.9576796291696734,0.9949823420842216,,9000,,,0.1,0.0625
Gaussian_OCSVM_equiv_SVDD,mnist,4,5,nu_0.01,0.9598270414811024,0.9952963419882066,,9000,,,0.01,0.0625
Gaussian_OCSVM_equiv_SVDD,mnist,4,5,nu_0.1,0.9590527738938319,0.9951624290336841,,9000,,,0.1,0.0625
Gaussian_OCSVM_equiv_SVDD,mnist,4,6,nu_0.01,0.9602226984739378,0.9953148404892966,,9000,,,0.01,0.0625
Gaussian_OCSVM_equiv_SVDD,mnist,4,6,nu_0.1,0.9594137271999447,0.9951835717718329,,9000,,,0.1,0.0625
Gaussian_OCSVM_equiv_SVDD,mnist,4,7,nu_0.01,0.9610662554934613,0.9955214505033475,,9000,,,0.01,0.0625
Gaussian_OCSVM_equiv_SVDD,mnist,4,7,nu_0.1,0.960227234777295,0.9953825532045205,,9000,,,0.1,0.0625
Gaussian_OCSVM_equiv_SVDD,mnist,4,8,nu_0.01,0.9602858383752334,0.9953358846453866,,9000,,,0.01,0.0625
Gaussian_OCSVM_equiv_SVDD,mnist,4,8,nu_0.1,0.9593755366194701,0.9951887461389357,,9000,,,0.1,0.0625
Gaussian_OCSVM_equiv_SVDD,mnist,4,9,nu_0.01,0.9600361976758089,0.9953480186418773,,9000,,,0.01,0.0625
Gaussian_OCSVM_equiv_SVDD,mnist,4,9,nu_0.1,0.9590183822077764,0.9951891123835672,,9000,,,0.1,0.0625
Gaussian_OCSVM_equiv_SVDD,mnist,4,10,nu_0.01,0.9602550146091788,0.9954248301334868,,9000,,,0.01,0.0625
Gaussian_OCSVM_equiv_SVDD,mnist,4,10,nu_0.1,0.9594401193668525,0.9952946916175103,,9000,,,0.1,0.0625
Gaussian_OCSVM_equiv_SVDD,mnist,5,1,nu_0.01,0.9488283742948072,0.9939057595064202,,9000,,,0.01,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,5,1,nu_0.1,0.948714150218501,0.993892782817504,,9000,,,0.1,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,5,2,nu_0.01,0.9501503087149721,0.9941014039852476,,9000,,,0.01,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,5,2,nu_0.1,0.9499507730555357,0.9940801312235992,,9000,,,0.1,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,5,3,nu_0.01,0.9489514118759685,0.9939850120335538,,9000,,,0.01,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,5,3,nu_0.1,0.9488128329584106,0.9939690593477506,,9000,,,0.1,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,5,4,nu_0.01,0.9509519653804103,0.9941892753262511,,9000,,,0.01,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,5,4,nu_0.1,0.9507415820702696,0.9941643623481942,,9000,,,0.1,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,5,5,nu_0.01,0.9502127521117127,0.9941360917873694,,9000,,,0.01,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,5,5,nu_0.1,0.9500783048098367,0.9941182357773328,,9000,,,0.1,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,5,6,nu_0.01,0.9504450356397137,0.9942031620606342,,9000,,,0.01,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,5,6,nu_0.1,0.9502981970515729,0.9941862357472058,,9000,,,0.1,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,5,7,nu_0.01,0.9499082220526974,0.993957187491946,,9000,,,0.01,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,5,7,nu_0.1,0.9497441287381989,0.9939371805521283,,9000,,,0.1,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,5,8,nu_0.01,0.9506132532465255,0.9940694655795796,,9000,,,0.01,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,5,8,nu_0.1,0.9504383874609533,0.9940474151867138,,9000,,,0.1,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,5,9,nu_0.01,0.9499833841463414,0.9940574240420185,,9000,,,0.01,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,5,9,nu_0.1,0.9497961890243904,0.9940354230337258,,9000,,,0.1,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,5,10,nu_0.01,0.9499936683882726,0.9939794451374256,,9000,,,0.01,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,5,10,nu_0.1,0.9498122274339023,0.9939569332434164,,9000,,,0.1,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,6,1,nu_0.01,0.9796293756770651,0.9974342666710647,,9000,,,0.01,0.125
Gaussian_OCSVM_equiv_SVDD,mnist,6,1,nu_0.1,0.9795956658648991,0.9974297487118172,,9000,,,0.1,0.125
Gaussian_OCSVM_equiv_SVDD,mnist,6,2,nu_0.01,0.9791022863977913,0.9974476615920769,,9000,,,0.01,0.125
Gaussian_OCSVM_equiv_SVDD,mnist,6,2,nu_0.1,0.9790428804798739,0.9974404469009283,,9000,,,0.1,0.125
Gaussian_OCSVM_equiv_SVDD,mnist,6,3,nu_0.01,0.9799518572002106,0.9974340889004425,,9000,,,0.01,0.125
Gaussian_OCSVM_equiv_SVDD,mnist,6,3,nu_0.1,0.9798610003003957,0.997423286725114,,9000,,,0.1,0.125
Gaussian_OCSVM_equiv_SVDD,mnist,6,4,nu_0.01,0.9800386475933114,0.9974173278199865,,9000,,,0.01,0.125
Gaussian_OCSVM_equiv_SVDD,mnist,6,4,nu_0.1,0.97999865955593,0.9974124748992588,,9000,,,0.1,0.125
Gaussian_OCSVM_equiv_SVDD,mnist,6,5,nu_0.01,0.9802428899638335,0.9975265336956792,,9000,,,0.01,0.125
Gaussian_OCSVM_equiv_SVDD,mnist,6,5,nu_0.1,0.9802481919240829,0.9975272015518687,,9000,,,0.1,0.125
Gaussian_OCSVM_equiv_SVDD,mnist,6,6,nu_0.01,0.9776205724512911,0.9974828270797675,,9000,,,0.01,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,6,6,nu_0.1,0.9775186150843422,0.9974725021733367,,9000,,,0.1,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,6,7,nu_0.01,0.9774795579768404,0.9974044567136313,,9000,,,0.01,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,6,7,nu_0.1,0.9773363878168638,0.9973892727302088,,9000,,,0.1,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,6,8,nu_0.01,0.976889976874613,0.9972682229636886,,9000,,,0.01,0.25
Gaussian_OCSVM_equiv_SVDD,mnist,6,8,nu_0.1,0.9766643564040933,0.9972422612518277,,9000,,,0.1,0.25
Gaussian_OCSVM_equiv_SVDD,mnist,6,9,nu_0.01,0.9790402483447086,0.997303531391806,,9000,,,0.01,0.125
Gaussian_OCSVM_equiv_SVDD,mnist,6,9,nu_0.1,0.9789883965264382,0.9972967071264542,,9000,,,0.1,0.125
Gaussian_OCSVM_equiv_SVDD,mnist,6,10,nu_0.01,0.9795287121253504,0.9974632130225793,,9000,,,0.01,0.125
Gaussian_OCSVM_equiv_SVDD,mnist,6,10,nu_0.1,0.9795144863705888,0.9974615416454954,,9000,,,0.1,0.125
Gaussian_OCSVM_equiv_SVDD,mnist,7,1,nu_0.01,0.9556087196529082,0.9945396260428238,,9000,,,0.01,0.25
Gaussian_OCSVM_equiv_SVDD,mnist,7,1,nu_0.1,0.9556365939050881,0.9945429026828425,,9000,,,0.1,0.25
Gaussian_OCSVM_equiv_SVDD,mnist,7,2,nu_0.01,0.9565167905214744,0.9947283367643904,,9000,,,0.01,0.25
Gaussian_OCSVM_equiv_SVDD,mnist,7,2,nu_0.1,0.9565480161264706,0.9947315644004421,,9000,,,0.1,0.25
Gaussian_OCSVM_equiv_SVDD,mnist,7,3,nu_0.01,0.9565834254843907,0.9947022047955854,,9000,,,0.01,0.25
Gaussian_OCSVM_equiv_SVDD,mnist,7,3,nu_0.1,0.9565522758312526,0.9946987957647175,,9000,,,0.1,0.25
Gaussian_OCSVM_equiv_SVDD,mnist,7,4,nu_0.01,0.95429108777747,0.9943746517822742,,9000,,,0.01,0.125
Gaussian_OCSVM_equiv_SVDD,mnist,7,4,nu_0.1,0.9542671654867466,0.9943718223222215,,9000,,,0.1,0.125
Gaussian_OCSVM_equiv_SVDD,mnist,7,5,nu_0.01,0.9575268239436858,0.9948624639246727,,9000,,,0.01,0.25
Gaussian_OCSVM_equiv_SVDD,mnist,7,5,nu_0.1,0.9575241204281018,0.9948624275979605,,9000,,,0.1,0.25
Gaussian_OCSVM_equiv_SVDD,mnist,7,6,nu_0.01,0.9568220605071598,0.994697358219972,,9000,,,0.01,0.25
Gaussian_OCSVM_equiv_SVDD,mnist,7,6,nu_0.1,0.9568294028314138,0.9946983795732305,,9000,,,0.1,0.25
Gaussian_OCSVM_equiv_SVDD,mnist,7,7,nu_0.01,0.9579308782612672,0.9949293451610565,,9000,,,0.01,0.25
Gaussian_OCSVM_equiv_SVDD,mnist,7,7,nu_0.1,0.9579507106679865,0.9949317877449201,,9000,,,0.1,0.25
Gaussian_OCSVM_equiv_SVDD,mnist,7,8,nu_0.01,0.9565013839415919,0.9946055011922168,,9000,,,0.01,0.125
Gaussian_OCSVM_equiv_SVDD,mnist,7,8,nu_0.1,0.9564832801512305,0.9946031678028798,,9000,,,0.1,0.125
Gaussian_OCSVM_equiv_SVDD,mnist,7,9,nu_0.01,0.9580886329070384,0.9949466469291479,,9000,,,0.01,0.25
Gaussian_OCSVM_equiv_SVDD,mnist,7,9,nu_0.1,0.9580239365673955,0.9949393335914998,,9000,,,0.1,0.25
Gaussian_OCSVM_equiv_SVDD,mnist,7,10,nu_0.01,0.9564987408483863,0.9946345359169229,,9000,,,0.01,0.25
Gaussian_OCSVM_equiv_SVDD,mnist,7,10,nu_0.1,0.9565017938198301,0.9946347654333713,,9000,,,0.1,0.25
Gaussian_OCSVM_equiv_SVDD,mnist,8,1,nu_0.01,0.9038061670338168,0.9870082949127527,,9000,,,0.01,0.03125
Gaussian_OCSVM_equiv_SVDD,mnist,8,1,nu_0.1,0.9136460362102377,0.9877658323662615,,9000,,,0.1,0.0625
Gaussian_OCSVM_equiv_SVDD,mnist,8,2,nu_0.01,0.9023044082323505,0.9867426000490596,,9000,,,0.01,0.03125
Gaussian_OCSVM_equiv_SVDD,mnist,8,2,nu_0.1,0.9130047778523979,0.9875781806008352,,9000,,,0.1,0.0625
Gaussian_OCSVM_equiv_SVDD,mnist,8,3,nu_0.01,0.9135017561266108,0.9877435975023459,,9000,,,0.01,0.0625
Gaussian_OCSVM_equiv_SVDD,mnist,8,3,nu_0.1,0.9131863963455137,0.9876672035933936,,9000,,,0.1,0.0625
Gaussian_OCSVM_equiv_SVDD,mnist,8,4,nu_0.01,0.9026391259854095,0.9869855882296376,,9000,,,0.01,0.03125
Gaussian_OCSVM_equiv_SVDD,mnist,8,4,nu_0.1,0.9065792148940233,0.9868110930744902,,9000,,,0.1,0.03125
Gaussian_OCSVM_equiv_SVDD,mnist,8,5,nu_0.01,0.9054862490274309,0.9874571064741857,,9000,,,0.01,0.03125
Gaussian_OCSVM_equiv_SVDD,mnist,8,5,nu_0.1,0.9056728401860227,0.9866828040008556,,9000,,,0.1,0.03125
Gaussian_OCSVM_equiv_SVDD,mnist,8,6,nu_0.01,0.9115648100023099,0.9873558454459115,,9000,,,0.01,0.0625
Gaussian_OCSVM_equiv_SVDD,mnist,8,6,nu_0.1,0.9112431588393126,0.9872764261899267,,9000,,,0.1,0.0625
Gaussian_OCSVM_equiv_SVDD,mnist,8,7,nu_0.01,0.9108914459955924,0.9873615219322367,,9000,,,0.01,0.0625
Gaussian_OCSVM_equiv_SVDD,mnist,8,7,nu_0.1,0.9105428178950411,0.9872760275926573,,9000,,,0.1,0.0625
Gaussian_OCSVM_equiv_SVDD,mnist,8,8,nu_0.01,0.9167280259009487,0.9885750155308743,,9000,,,0.01,0.0625
Gaussian_OCSVM_equiv_SVDD,mnist,8,8,nu_0.1,0.9165019581230296,0.9885115337225794,,9000,,,0.1,0.0625
Gaussian_OCSVM_equiv_SVDD,mnist,8,9,nu_0.01,0.9125914835115221,0.9876849751065088,,9000,,,0.01,0.0625
Gaussian_OCSVM_equiv_SVDD,mnist,8,9,nu_0.1,0.9121975569782559,0.9875925649160741,,9000,,,0.1,0.0625
Gaussian_OCSVM_equiv_SVDD,mnist,8,10,nu_0.01,0.9142041202791651,0.9875612025924589,,9000,,,0.01,0.0625
Gaussian_OCSVM_equiv_SVDD,mnist,8,10,nu_0.1,0.9076136658030642,0.9865076623962197,,9000,,,0.1,0.03125
Gaussian_OCSVM_equiv_SVDD,mnist,9,1,nu_0.01,0.9546426141218565,0.9929598781893505,,9000,,,0.01,0.125
Gaussian_OCSVM_equiv_SVDD,mnist,9,1,nu_0.1,0.954644359576558,0.9929603188888689,,9000,,,0.1,0.125
Gaussian_OCSVM_equiv_SVDD,mnist,9,2,nu_0.01,0.9564895194159627,0.9937945673141275,,9000,,,0.01,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,9,2,nu_0.1,0.956367757644079,0.9937793336004817,,9000,,,0.1,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,9,3,nu_0.01,0.9557786008230451,0.9939473084845134,,9000,,,0.01,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,9,3,nu_0.1,0.9556316872427983,0.9939284621172546,,9000,,,0.1,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,9,4,nu_0.01,0.9543782015891374,0.9936823859024365,,9000,,,0.01,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,9,4,nu_0.1,0.9542617517419884,0.9936680832978522,,9000,,,0.1,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,9,5,nu_0.01,0.957837274153192,0.994175889880939,,9000,,,0.01,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,9,5,nu_0.1,0.9576714909263067,0.9941527887464531,,9000,,,0.1,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,9,6,nu_0.01,0.9540417519690418,0.9928988399367744,,9000,,,0.01,0.125
Gaussian_OCSVM_equiv_SVDD,mnist,9,6,nu_0.1,0.9540262517167549,0.9928971637920393,,9000,,,0.1,0.125
Gaussian_OCSVM_equiv_SVDD,mnist,9,7,nu_0.01,0.9558097546758291,0.9937684332890264,,9000,,,0.01,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,9,7,nu_0.1,0.9556602660077678,0.9937501670049709,,9000,,,0.1,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,9,8,nu_0.01,0.9537481909563119,0.9930883055796833,,9000,,,0.01,0.125
Gaussian_OCSVM_equiv_SVDD,mnist,9,8,nu_0.1,0.9537449117230403,0.993087398157547,,9000,,,0.1,0.125
Gaussian_OCSVM_equiv_SVDD,mnist,9,9,nu_0.01,0.9550539119508907,0.9936241219532734,,9000,,,0.01,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,9,9,nu_0.1,0.9549553755163636,0.9936094479877351,,9000,,,0.1,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,9,10,nu_0.01,0.9566149072896775,0.9940250781130708,,9000,,,0.01,0.5
Gaussian_OCSVM_equiv_SVDD,mnist,9,10,nu_0.1,0.956469676663443,0.9940079601563299,,9000,,,0.1,0.5
Gaussian_OCSVM_equiv_SVDD,cifar10,0,1,nu_0.01,0.6958293697307961,0.9479522336381575,,9000,,,0.01,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,0,1,nu_0.1,0.6957524851839811,0.947918066612206,,9000,,,0.1,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,0,2,nu_0.01,0.6995833536321161,0.9470087284977404,,9000,,,0.01,0.125
Gaussian_OCSVM_equiv_SVDD,cifar10,0,2,nu_0.1,0.6993651445452003,0.9469654486678141,,9000,,,0.1,0.125
Gaussian_OCSVM_equiv_SVDD,cifar10,0,3,nu_0.01,0.6981298577148478,0.9483362291421589,,9000,,,0.01,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,0,3,nu_0.1,0.6979708086839663,0.9482827375699978,,9000,,,0.1,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,0,4,nu_0.01,0.697785673166147,0.948361708222594,,9000,,,0.01,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,0,4,nu_0.1,0.6977050982300004,0.948397013995174,,9000,,,0.1,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,0,5,nu_0.01,0.7025610915660359,0.94813877695973,,9000,,,0.01,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,0,5,nu_0.1,0.7025231937407462,0.9482027101666362,,9000,,,0.1,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,0,6,nu_0.01,0.7014265621174227,0.9483425295288311,,9000,,,0.01,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,0,6,nu_0.1,0.7012949828824023,0.9482857232468812,,9000,,,0.1,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,0,7,nu_0.01,0.6981432174078934,0.9482250060750035,,9000,,,0.01,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,0,7,nu_0.1,0.6980441189972615,0.9481778896295988,,9000,,,0.1,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,0,8,nu_0.01,0.7056973634990786,0.9505615727559673,,9000,,,0.01,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,0,8,nu_0.1,0.7055302096177558,0.9505065849976674,,9000,,,0.1,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,0,9,nu_0.01,0.6964929878693812,0.946998168130102,,9000,,,0.01,0.125
Gaussian_OCSVM_equiv_SVDD,cifar10,0,9,nu_0.1,0.6962728349093932,0.9469600672681444,,9000,,,0.1,0.125
Gaussian_OCSVM_equiv_SVDD,cifar10,0,10,nu_0.01,0.7035445737039175,0.9499674761327104,,9000,,,0.01,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,0,10,nu_0.1,0.7034614325314612,0.9500120964770542,,9000,,,0.1,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,1,1,nu_0.01,0.46871878511620363,0.9055945045948082,,9000,,,0.01,0.125
Gaussian_OCSVM_equiv_SVDD,cifar10,1,1,nu_0.1,0.46851941123737884,0.9055314234426577,,9000,,,0.1,0.125
Gaussian_OCSVM_equiv_SVDD,cifar10,1,2,nu_0.01,0.4618944918354112,0.9021500791154009,,9000,,,0.01,0.0625
Gaussian_OCSVM_equiv_SVDD,cifar10,1,2,nu_0.1,0.4619483655962977,0.9021407370699466,,9000,,,0.1,0.0625
Gaussian_OCSVM_equiv_SVDD,cifar10,1,3,nu_0.01,0.46703729616647505,0.9046026452640126,,9000,,,0.01,0.125
Gaussian_OCSVM_equiv_SVDD,cifar10,1,3,nu_0.1,0.46689812826445365,0.9045585108347693,,9000,,,0.1,0.125
Gaussian_OCSVM_equiv_SVDD,cifar10,1,4,nu_0.01,0.47113142881551096,0.895325843400666,,9000,,,0.01,0.5
Gaussian_OCSVM_equiv_SVDD,cifar10,1,4,nu_0.1,0.47083943134897555,0.8952592228032543,,9000,,,0.1,0.5
Gaussian_OCSVM_equiv_SVDD,cifar10,1,5,nu_0.01,0.465866488270691,0.8995863497975285,,9000,,,0.01,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,1,5,nu_0.1,0.46594615520449884,0.8997440998411195,,9000,,,0.1,0.25
Gaussian_OCSVM_equiv_SVDD,cifar10,1,6,nu_0.01,0.47062558479660005,0.8934364758751997,,9000,,,0.01,0.5
